gid,role,role_score,cluster_id,priority_score,evidence
100000008346837100,consolidator,0.957842,13,0.937038,Признаки консолидации. Вход 9: 254359.00 KZT; выход 25: 1258643.00 KZT; seed-путей 6.
100000000287768100,terminal,0.450000,1,0.261962,Наблюдаемый конец маршрута. Вход 1: 35168.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000850297100,transit,0.723895,8,0.261827,Признаки транзита. Вход 1: 17520.00 KZT; выход 1: 17520.00 KZT; seed-путей 1.
100000004463277100,terminal,0.450000,29,0.261692,Наблюдаемый конец маршрута. Вход 1: 35000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004494983100,terminal,0.450000,2,0.261692,Наблюдаемый конец маршрута. Вход 1: 35000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005723580100,peripheral,0.200000,10,0.261692,Нет специфической роли. Вход 1: 35000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008522127100,peripheral,0.200000,62,0.260873,Нет специфической роли. Вход 0: 0.00 KZT; выход 1: 145000.00 KZT; seed-путей 0.
100000002589019100,terminal,0.450000,11,0.260212,Наблюдаемый конец маршрута. Вход 1: 34710.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000001557930100,terminal,0.450000,7,0.260077,Наблюдаемый конец маршрута. Вход 1: 34610.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008745676100,peripheral,0.200000,2,0.259943,Нет специфической роли. Вход 1: 34547.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000005237935150,terminal,0.450000,14,0.259808,Наблюдаемый конец маршрута. Вход 1: 34508.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003044518100,terminal,0.450000,7,0.259674,Наблюдаемый конец маршрута. Вход 1: 34423.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000954884100,terminal,0.450000,34,0.259539,Наблюдаемый конец маршрута. Вход 1: 34000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008406609100,terminal,0.450000,20,0.259539,Наблюдаемый конец маршрута. Вход 1: 34000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008667795100,terminal,0.450000,2,0.259539,Наблюдаемый конец маршрута. Вход 1: 34000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008667799100,terminal,0.450000,2,0.259539,Наблюдаемый конец маршрута. Вход 1: 34000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008503177100,terminal,0.450000,4,0.258731,Наблюдаемый конец маршрута. Вход 1: 33951.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008695566100,terminal,0.450000,2,0.258597,Наблюдаемый конец маршрута. Вход 1: 33700.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002810870100,terminal,0.450000,2,0.258462,Наблюдаемый конец маршрута. Вход 1: 33677.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008470470100,terminal,0.450000,2,0.258193,Наблюдаемый конец маршрута. Вход 1: 33547.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000470237100,peripheral,0.200000,28,0.257251,Нет специфической роли. Вход 1: 32500.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008715513100,peripheral,0.200000,8,0.257251,Нет специфической роли. Вход 1: 32500.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000000611474100,terminal,0.450000,22,0.256713,Наблюдаемый конец маршрута. Вход 1: 32000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003219438100,terminal,0.450000,33,0.256713,Наблюдаемый конец маршрута. Вход 1: 32000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008696919100,terminal,0.450000,2,0.255771,Наблюдаемый конец маршрута. Вход 1: 31945.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002158488100,terminal,0.450000,2,0.255636,Наблюдаемый конец маршрута. Вход 1: 31723.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008734279100,peripheral,0.200000,4,0.255501,Нет специфической роли. Вход 1: 31650.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000003072676100,terminal,0.450000,17,0.255232,Наблюдаемый конец маршрута. Вход 1: 31545.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002670463100,peripheral,0.200000,8,0.255098,Нет специфической роли. Вход 1: 31500.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008779584100,terminal,0.450000,2,0.254963,Наблюдаемый конец маршрута. Вход 1: 31400.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008684767100,terminal,0.450000,2,0.254559,Наблюдаемый конец маршрута. Вход 1: 31100.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008769097100,terminal,0.450000,2,0.254559,Наблюдаемый конец маршрута. Вход 1: 31100.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003635660100,terminal,0.450000,1,0.254452,Наблюдаемый конец маршрута. Вход 1: 18985.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002938501100,peripheral,0.200000,5,0.254390,Нет специфической роли. Вход 1: 8395.00 KZT; выход 1: 5000.00 KZT; seed-путей 2.
100000000542087100,peripheral,0.200000,35,0.254344,Нет специфической роли. Вход 1: 8506.91 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000007982908100,terminal,0.450000,2,0.254290,Наблюдаемый конец маршрута. Вход 1: 31080.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008736173100,terminal,0.450000,2,0.254155,Наблюдаемый конец маршрута. Вход 1: 31060.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004099450100,terminal,0.450000,1,0.253886,Наблюдаемый конец маршрута. Вход 1: 31000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004797167100,peripheral,0.200000,4,0.253886,Нет специфической роли. Вход 1: 31000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000000795033100,terminal,0.450000,1,0.253644,Наблюдаемый конец маршрута. Вход 1: 18200.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000003792647100,peripheral,0.200000,6,0.253536,Нет специфической роли. Вход 1: 8000.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000002748040100,peripheral,0.200000,8,0.253509,Нет специфической роли. Вход 1: 18000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000006882208100,terminal,0.450000,5,0.253509,Наблюдаемый конец маршрута. Вход 1: 18000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000006288612100,peripheral,0.200000,11,0.253348,Нет специфической роли. Вход 1: 30805.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008229700100,peripheral,0.200000,11,0.253213,Нет специфической роли. Вход 1: 23500.00 KZT; выход 1: 7200.00 KZT; seed-путей 1.
100000002628146100,terminal,0.650000,32,0.252944,Наблюдаемый конец маршрута. Вход 1: 30500.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002324543100,terminal,0.450000,9,0.252675,Наблюдаемый конец маршрута. Вход 1: 30202.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002794197100,terminal,0.450000,7,0.252540,Наблюдаемый конец маршрута. Вход 1: 30100.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000608031100,peripheral,0.200000,17,0.252406,Нет специфической роли. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000001852140100,terminal,0.450000,57,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002723674100,peripheral,0.200000,21,0.252406,Нет специфической роли. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002820010100,terminal,0.450000,7,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003001138100,peripheral,0.200000,28,0.252406,Нет специфической роли. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000003157333100,terminal,0.450000,7,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003888527100,terminal,0.450000,40,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003980083100,terminal,0.450000,67,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004058740100,terminal,0.450000,2,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004596284100,peripheral,0.200000,5,0.252406,Нет специфической роли. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000004687099100,terminal,0.450000,7,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004825069100,terminal,0.650000,2,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005082652100,terminal,0.450000,7,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005621418100,peripheral,0.200000,26,0.252406,Нет специфической роли. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000006416061100,peripheral,0.200000,1,0.252406,Нет специфической роли. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008151098100,peripheral,0.200000,26,0.252406,Нет специфической роли. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008473765100,terminal,0.450000,4,0.252406,Наблюдаемый конец маршрута. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008727982100,peripheral,0.200000,27,0.252406,Нет специфической роли. Вход 1: 30000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000005226217100,peripheral,0.200000,9,0.250010,Нет специфической роли. Вход 1: 17500.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000004800452100,peripheral,0.200000,6,0.249633,Нет специфической роли. Вход 1: 6544.53 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000001249054100,peripheral,0.200000,8,0.249606,Нет специфической роли. Вход 1: 17375.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000000627521100,peripheral,0.200000,38,0.249499,Нет специфической роли. Вход 1: 6500.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000005205745100,terminal,0.450000,7,0.248287,Наблюдаемый конец маршрута. Вход 1: 6000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000008738658100,terminal,0.450000,2,0.248234,Наблюдаемый конец маршрута. Вход 1: 29920.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008782056100,terminal,0.450000,2,0.247426,Наблюдаемый конец маршрута. Вход 1: 29082.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005362848100,terminal,0.450000,8,0.247291,Наблюдаемый конец маршрута. Вход 1: 29000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006656003100,peripheral,0.200000,2,0.247291,Нет специфической роли. Вход 1: 20000.00 KZT; выход 1: 9000.00 KZT; seed-путей 1.
100000008283183100,terminal,0.450000,2,0.247291,Наблюдаемый конец маршрута. Вход 1: 29000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000981693100,peripheral,0.200000,1,0.246780,Нет специфической роли. Вход 1: 16500.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000008074304100,peripheral,0.200000,6,0.246538,Нет специфической роли. Вход 1: 5500.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000005198498100,terminal,0.450000,2,0.246484,Наблюдаемый конец маршрута. Вход 1: 28800.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002597623100,terminal,0.450000,1,0.246242,Наблюдаемый конец маршрута. Вход 1: 16418.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000002613929100,terminal,0.450000,9,0.246215,Наблюдаемый конец маршрута. Вход 1: 28560.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003096787100,peripheral,0.200000,8,0.246107,Нет специфической роли. Вход 1: 16400.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000008507703100,terminal,0.450000,2,0.246080,Наблюдаемый конец маршрута. Вход 1: 28500.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008753061100,terminal,0.650000,2,0.245542,Наблюдаемый конец маршрута. Вход 1: 28400.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008055972100,terminal,0.450000,2,0.245407,Наблюдаемый конец маршрута. Вход 1: 28300.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000957746100,peripheral,0.200000,17,0.245326,Нет специфической роли. Вход 1: 5300.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000008653041100,terminal,0.450000,2,0.245003,Наблюдаемый конец маршрута. Вход 1: 28000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005025629100,peripheral,0.200000,6,0.244788,Нет специфической роли. Вход 1: 5227.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000001954903100,terminal,0.450000,8,0.244330,Наблюдаемый конец маршрута. Вход 1: 27118.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000369781100,peripheral,0.200000,6,0.244115,Нет специфической роли. Вход 1: 5000.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000003786516100,peripheral,0.200000,1,0.244115,Нет специфической роли. Вход 1: 5000.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000005186109100,terminal,0.450000,16,0.244115,Наблюдаемый конец маршрута. Вход 1: 5000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000006735545100,peripheral,0.200000,4,0.244115,Нет специфической роли. Вход 1: 5000.00 KZT; выход 0: 0.00 KZT; seed-путей 3. Граница выгрузки.
100000008767027100,terminal,0.450000,18,0.244115,Наблюдаемый конец маршрута. Вход 1: 5000.00 KZT; выход 0: 0.00 KZT; seed-путей 3.
100000001308856100,terminal,0.450000,2,0.244061,Наблюдаемый конец маршрута. Вход 1: 27000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002103448100,terminal,0.450000,2,0.244061,Наблюдаемый конец маршрута. Вход 1: 27000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003486846100,peripheral,0.200000,5,0.244061,Нет специфической роли. Вход 1: 27000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000004467157100,peripheral,0.200000,33,0.244061,Нет специфической роли. Вход 1: 20000.00 KZT; выход 1: 7000.00 KZT; seed-путей 1.
100000005328215100,terminal,0.450000,8,0.244061,Наблюдаемый конец маршрута. Вход 1: 27000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006701983100,terminal,0.450000,2,0.244061,Наблюдаемый конец маршрута. Вход 1: 27000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008686247100,peripheral,0.200000,23,0.244061,Нет специфической роли. Вход 1: 22000.00 KZT; выход 1: 5000.00 KZT; seed-путей 1.
100000008691495100,terminal,0.450000,2,0.244061,Наблюдаемый конец маршрута. Вход 1: 27000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002528978100,peripheral,0.200000,8,0.243954,Нет специфической роли. Вход 1: 15900.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003713616100,terminal,0.450000,5,0.243819,Наблюдаемый конец маршрута. Вход 1: 15893.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008690762100,terminal,0.450000,2,0.242446,Наблюдаемый конец маршрута. Вход 1: 26750.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002214570100,terminal,0.450000,2,0.242177,Наблюдаемый конец маршрута. Вход 1: 26471.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008666075100,terminal,0.450000,2,0.242042,Наблюдаемый конец маршрута. Вход 1: 26217.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004435304100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004783447100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005674387100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000006491272100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008656043100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008662216100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008671129100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008695689100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008707810100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008734364100,terminal,0.450000,2,0.241908,Наблюдаемый конец маршрута. Вход 1: 26200.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002733083100,peripheral,0.200000,8,0.240993,Нет специфической роли. Вход 1: 15200.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003036198100,terminal,0.450000,3,0.240723,Наблюдаемый конец маршрута. Вход 1: 15000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000003083865100,peripheral,0.200000,8,0.240723,Нет специфической роли. Вход 1: 15000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003093299100,terminal,0.450000,1,0.240723,Наблюдаемый конец маршрута. Вход 1: 15000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000003166017100,peripheral,0.200000,8,0.240723,Нет специфической роли. Вход 1: 15000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003622955100,peripheral,0.200000,12,0.240723,Нет специфической роли. Вход 1: 15000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000004564736100,terminal,0.627191,22,0.240723,Наблюдаемый конец маршрута. Вход 1: 15000.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000008524903100,peripheral,0.200000,1,0.240723,Нет специфической роли. Вход 1: 15000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000004634420100,terminal,0.450000,2,0.240562,Наблюдаемый конец маршрута. Вход 1: 26150.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005685783100,peripheral,0.200000,2,0.240562,Нет специфической роли. Вход 1: 26150.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008717802100,terminal,0.450000,2,0.240562,Наблюдаемый конец маршрута. Вход 1: 26150.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008764654100,terminal,0.450000,2,0.240562,Наблюдаемый конец маршрута. Вход 1: 26150.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008776720100,terminal,0.450000,2,0.240562,Наблюдаемый конец маршрута. Вход 1: 26150.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003188607100,peripheral,0.200000,7,0.240283,Нет специфической роли. Вход 1: 18000.00 KZT; выход 1: 5000.00 KZT; seed-путей 1.
100000004218576100,terminal,0.450000,2,0.239889,Наблюдаемый конец маршрута. Вход 1: 26144.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005092518100,terminal,0.450000,2,0.239889,Наблюдаемый конец маршрута. Вход 1: 26144.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008773876100,terminal,0.450000,2,0.239620,Наблюдаемый конец маршрута. Вход 1: 26120.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005228059100,terminal,0.450000,2,0.239485,Наблюдаемый конец маршрута. Вход 1: 26000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005589319100,peripheral,0.200000,3,0.239485,Нет специфической роли. Вход 1: 26000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000003066385100,terminal,0.650000,1,0.239119,Наблюдаемый конец маршрута. Вход 2: 20000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000703902100,terminal,0.450000,2,0.238543,Наблюдаемый конец маршрута. Вход 1: 25499.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008697670100,terminal,0.450000,2,0.238408,Наблюдаемый конец маршрута. Вход 1: 25350.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004213658100,terminal,0.450000,2,0.238274,Наблюдаемый конец маршрута. Вход 1: 25347.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004723755100,peripheral,0.200000,3,0.238127,Нет специфической роли. Вход 0: 0.00 KZT; выход 1: 95000.00 KZT; seed-путей 0.
100000006326645100,terminal,0.450000,2,0.238005,Наблюдаемый конец маршрута. Вход 1: 25264.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005532138100,terminal,0.450000,7,0.237736,Наблюдаемый конец маршрута. Вход 1: 25046.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000000404740100,peripheral,0.200000,25,0.237601,Нет специфической роли. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000001598625100,peripheral,0.200000,4,0.237601,Нет специфической роли. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002369454100,peripheral,0.200000,4,0.237601,Нет специфической роли. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000002680477100,terminal,0.450000,14,0.237601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002708624100,terminal,0.450000,25,0.237601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000003617552100,terminal,0.450000,29,0.237601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005661528100,terminal,0.450000,4,0.237601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005932987100,terminal,0.650000,33,0.237601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000007487729100,terminal,0.450000,1,0.237601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008383405100,terminal,0.650000,23,0.237601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008502995100,terminal,0.650000,1,0.237601,Наблюдаемый конец маршрута. Вход 1: 25000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000005495211100,peripheral,0.200000,1,0.236282,Нет специфической роли. Вход 1: 14500.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000003650146100,terminal,0.450000,5,0.236013,Наблюдаемый конец маршрута. Вход 1: 14400.00 KZT; выход 0: 0.00 KZT; seed-путей 2.
100000005782886100,peripheral,0.200000,9,0.235340,Нет специфической роли. Вход 1: 14000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000008710913100,peripheral,0.200000,9,0.235340,Нет специфической роли. Вход 1: 14000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000000926766100,peripheral,0.200000,25,0.233967,Нет специфической роли. Вход 1: 18750.00 KZT; выход 1: 6000.00 KZT; seed-путей 1.
100000002554175100,terminal,0.450000,8,0.233832,Наблюдаемый конец маршрута. Вход 1: 24621.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002858835100,terminal,0.450000,2,0.233563,Наблюдаемый конец маршрута. Вход 1: 24400.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002646887100,terminal,0.450000,10,0.233429,Наблюдаемый конец маршрута. Вход 1: 24354.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008454065100,terminal,0.450000,15,0.233159,Наблюдаемый конец маршрута. Вход 1: 24050.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008753897100,terminal,0.450000,2,0.233159,Наблюдаемый конец маршрута. Вход 1: 24050.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004167082100,peripheral,0.200000,13,0.233052,Нет специфической роли. Вход 1: 13300.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000000634341100,peripheral,0.200000,1,0.232756,Нет специфической роли. Вход 1: 24000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000001870116100,terminal,0.450000,2,0.232756,Наблюдаемый конец маршрута. Вход 1: 24000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000002373386100,terminal,0.450000,2,0.232756,Наблюдаемый конец маршрута. Вход 1: 24000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004655046100,peripheral,0.200000,8,0.232756,Нет специфической роли. Вход 1: 24000.00 KZT; выход 0: 0.00 KZT; seed-путей 1. Граница выгрузки.
100000008474308100,peripheral,0.200000,11,0.232756,Нет специфической роли. Вход 1: 14000.00 KZT; выход 1: 10000.00 KZT; seed-путей 1.
100000008688476100,terminal,0.450000,2,0.232756,Наблюдаемый конец маршрута. Вход 1: 24000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008691168100,terminal,0.450000,2,0.232756,Наблюдаемый конец маршрута. Вход 1: 24000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008765494100,terminal,0.450000,2,0.232756,Наблюдаемый конец маршрута. Вход 1: 24000.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000007997939100,peripheral,0.200000,9,0.232379,Нет специфической роли. Вход 1: 13000.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000001280798100,terminal,0.450000,8,0.231544,Наблюдаемый конец маршрута. Вход 1: 23785.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008744364100,terminal,0.450000,2,0.231275,Наблюдаемый конец маршрута. Вход 1: 23700.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000008771814100,terminal,0.450000,2,0.231275,Наблюдаемый конец маршрута. Вход 1: 23700.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
100000004386286100,peripheral,0.200000,11,0.230898,Нет специфической роли. Вход 1: 12500.00 KZT; выход 0: 0.00 KZT; seed-путей 2. Граница выгрузки.
100000002216999100,terminal,0.450000,2,0.230871,Наблюдаемый конец маршрута. Вход 1: 23677.00 KZT; выход 0: 0.00 KZT; seed-путей 1.
